timestamp,name,class,level,fcr,teleportTime,killTime,dollQuit,soulQuit
2023-08-30T14:30:17.878Z,sighberthree,Sorceress,95,139,9016,,,
2023-08-30T14:47:00.949Z,sighberthree,Sorceress,95,139,10891,,,
2023-08-30T14:54:03.288Z,sighberthree,Sorceress,95,139,9000,,,
2023-08-30T14:58:08.532Z,sighberthree,Sorceress,95,139,8562,,1,
2023-08-30T15:01:43.487Z,sighberthree,Sorceress,95,139,8453,,,
2023-08-30T15:07:22.644Z,sighberthree,Sorceress,95,139,9469,,,
2023-08-30T15:15:11.785Z,sighberthree,Sorceress,95,139,10047,,,1
2023-08-30T15:18:48.127Z,sighberthree,Sorceress,95,139,8141,,,
2023-08-30T15:22:24.434Z,sighberthree,Sorceress,95,139,9984,,,
2023-08-30T15:28:01.314Z,sighberthree,Sorceress,95,139,10844,,,
2023-08-30T15:32:58.980Z,sighberthree,Sorceress,95,139,9563,,1,
2023-08-30T15:37:11.700Z,sighberthree,Sorceress,95,139,8735,,,
2023-08-30T15:43:01.114Z,sighberthree,Sorceress,95,139,11078,,,
2023-08-30T15:48:46.556Z,sighberthree,Sorceress,95,139,8859,,,1
2023-08-30T15:53:37.773Z,sighberthree,Sorceress,95,139,7750,,1,
2023-08-30T16:01:32.350Z,sighberthree,Sorceress,95,139,10781,,,
2023-08-30T16:05:04.038Z,sighberthree,Sorceress,95,139,8688,,1,
2023-08-30T16:12:49.801Z,sighberthree,Sorceress,95,139,8610,,,
2023-08-30T16:23:45.650Z,sighberthree,Sorceress,95,139,7828,,1,
2023-08-30T16:34:26.970Z,sighberthree,Sorceress,95,139,8219,,,1
2023-08-30T16:42:05.349Z,sighberthree,Sorceress,95,139,21265,,,1
2023-08-30T16:45:44.098Z,sighberthree,Sorceress,95,139,9891,,,
2023-08-30T16:49:27.491Z,sighberthree,Sorceress,95,139,9188,,,
2023-08-31T13:12:18.669Z,sighberthree,Sorceress,95,139,15969,,,
2023-08-31T13:21:36.087Z,sighberthree,Sorceress,95,139,9797,,,
2023-08-31T13:31:08.778Z,sighberthree,Sorceress,95,139,10907,,,
2023-08-31T13:34:42.754Z,sighberthree,Sorceress,95,139,8782,,,
2023-08-31T13:38:59.425Z,sighberthree,Sorceress,95,139,11781,,,
2023-08-31T13:42:35.713Z,sighberthree,Sorceress,95,139,9532,,,
2023-08-31T13:51:38.244Z,sighberthree,Sorceress,95,139,9687,,,
2023-08-31T13:57:09.437Z,sighberthree,Sorceress,95,139,22437,,,
2023-08-31T14:04:50.854Z,sighberthree,Sorceress,95,139,8156,,,
2023-08-31T14:08:32.330Z,sighberthree,Sorceress,95,139,10703,,1,
2023-08-31T14:12:11.445Z,sighberthree,Sorceress,95,139,21188,,1,
2023-08-31T14:15:43.555Z,sighberthree,Sorceress,95,139,7953,,,
2023-08-31T14:20:57.907Z,sighberthree,Sorceress,95,139,9672,,,
2023-08-31T14:30:06.460Z,sighberthree,Sorceress,95,139,7703,,,1
2023-08-31T14:35:05.118Z,sighberthree,Sorceress,95,139,8453,,,1
2023-08-31T14:38:46.350Z,sighberthree,Sorceress,95,139,9641,,,1
2023-08-31T14:44:13.827Z,sighberthree,Sorceress,95,139,10125,,,
2023-08-31T14:49:39.608Z,sighberthree,Sorceress,95,139,10265,,,
2023-08-31T14:53:12.368Z,sighberthree,Sorceress,95,139,7828,,,
2023-08-31T15:00:03.450Z,sighberthree,Sorceress,95,139,8516,,,1
2023-08-31T15:04:19.455Z,sighberthree,Sorceress,95,139,7812,,,
2023-08-31T15:07:55.716Z,sighberthree,Sorceress,95,139,9094,,,
2023-08-31T15:13:40.240Z,sighberthree,Sorceress,95,139,9266,,1,
2023-08-31T15:17:21.599Z,sighberthree,Sorceress,95,139,8938,,,
2023-08-31T15:23:42.002Z,sighberthree,Sorceress,95,139,8219,,,1
2023-08-31T15:27:22.691Z,sighberthree,Sorceress,95,139,9234,,,
2023-08-31T15:33:59.972Z,sighberthree,Sorceress,95,139,9796,,,1
2023-08-31T15:37:39.533Z,sighberthree,Sorceress,95,139,8172,,,
2023-08-31T15:44:28.885Z,sighberthree,Sorceress,95,139,8797,,,
2023-08-31T15:52:20.279Z,sighberthree,Sorceress,95,139,11407,,,
2023-08-31T15:57:45.686Z,sighberthree,Sorceress,95,139,10766,,,1
2023-08-31T16:12:26.959Z,sighberthree,Sorceress,95,139,7437,,1,
2023-08-31T16:16:00.722Z,sighberthree,Sorceress,95,139,10188,,,1
2023-08-31T16:23:18.394Z,sighberthree,Sorceress,95,139,8609,,,
2023-08-31T16:31:11.423Z,sighberthree,Sorceress,95,139,7562,,,1
2023-08-31T16:35:43.157Z,sighberthree,Sorceress,95,139,8563,,,1
2023-08-31T16:43:41.873Z,sighberthree,Sorceress,95,139,9265,,,1
2023-08-31T16:49:19.688Z,sighberthree,Sorceress,95,139,8875,,1,
2023-08-31T16:52:57.345Z,sighberthree,Sorceress,95,139,10672,,1,
2023-08-31T17:02:05.061Z,sighberthree,Sorceress,95,139,10171,,,
2023-08-31T17:11:57.910Z,sighberthree,Sorceress,95,139,9297,,,
2023-08-31T17:15:35.773Z,sighberthree,Sorceress,95,139,7344,,,
2023-08-31T17:22:03.734Z,sighberthree,Sorceress,95,139,8391,,,
2023-08-31T17:25:41.468Z,sighberthree,Sorceress,95,139,10750,,,1
2023-08-31T17:29:22.303Z,sighberthree,Sorceress,95,139,11593,,,1
2023-08-31T17:32:52.674Z,sighberthree,Sorceress,95,139,9578,,,1
2023-08-31T17:36:30.108Z,sighberthree,Sorceress,95,139,12375,,,
2023-08-31T18:27:15.775Z,sighberthree,Sorceress,95,139,9438,,,
2023-08-31T18:35:09.926Z,sighberthree,Sorceress,95,139,11235,,,
2023-08-31T18:40:53.309Z,sighberthree,Sorceress,95,139,8000,,1,
2023-08-31T18:44:34.141Z,sighberthree,Sorceress,95,139,11984,,,
2023-08-31T18:48:15.654Z,sighberthree,Sorceress,95,139,9125,,,
2023-08-31T18:55:10.701Z,sighberthree,Sorceress,95,139,10453,,1,
2023-08-31T21:25:03.039Z,sighberthree,Sorceress,95,139,8547,,,
2023-08-31T21:31:20.176Z,sighberthree,Sorceress,95,139,10703,,1,
2023-08-31T21:34:54.033Z,sighberthree,Sorceress,95,139,10593,,,
2023-08-31T21:40:18.855Z,sighberthree,Sorceress,95,139,10422,,1,
2023-08-31T21:44:02.719Z,sighberthree,Sorceress,95,139,10531,,,1
2023-08-31T22:02:31.110Z,sighberthree,Sorceress,95,139,7500,,,
2023-08-31T22:20:28.328Z,sighberthree,Sorceress,95,139,10469,,1,
2023-08-31T22:25:36.418Z,sighberthree,Sorceress,95,139,8969,,1,
2023-08-31T22:36:23.469Z,sighberthree,Sorceress,95,139,12406,,,
2023-08-31T22:42:13.112Z,sighberthree,Sorceress,95,139,6922,,1,
2023-08-31T22:45:47.756Z,sighberthree,Sorceress,95,139,11250,,,
2023-08-31T22:55:19.173Z,sighberthree,Sorceress,95,139,9531,,,
2023-08-31T23:03:16.834Z,sighberthree,Sorceress,95,139,9781,,,1
2023-08-31T23:07:10.298Z,sighberthree,Sorceress,95,139,7875,,,1
2023-08-31T23:19:53.855Z,sighberthree,Sorceress,95,139,10157,,,
2023-08-31T23:24:42.618Z,sighberthree,Sorceress,95,139,11719,,,
2023-08-31T23:31:20.526Z,sighberthree,Sorceress,95,139,10250,,,
2023-08-31T23:40:47.178Z,sighberthree,Sorceress,95,139,9500,,,
2023-08-31T23:44:39.763Z,sighberthree,Sorceress,95,139,7204,,,
2023-08-31T23:53:22.313Z,sighberthree,Sorceress,95,139,10344,,,
2023-09-01T00:00:11.109Z,sighberthree,Sorceress,95,139,8609,,1,
2023-09-01T00:04:32.427Z,sighberthree,Sorceress,95,139,16891,,1,
2023-09-01T00:08:09.017Z,sighberthree,Sorceress,95,139,10312,,,
2023-09-01T00:13:34.366Z,sighberthree,Sorceress,95,139,7578,,,
2023-09-01T00:21:30.213Z,sighberthree,Sorceress,95,139,7828,,1,
2023-09-01T00:25:11.612Z,sighberthree,Sorceress,95,139,11391,,,
2023-09-01T00:31:02.411Z,sighberthree,Sorceress,95,139,9578,,,
2023-09-01T00:37:47.237Z,sighberthree,Sorceress,95,139,7297,,,1
2023-09-01T00:41:28.218Z,sighberthree,Sorceress,95,139,7203,,,
2023-09-01T00:47:29.222Z,sighberthree,Sorceress,95,139,10047,,,1
2023-09-01T00:51:04.425Z,sighberthree,Sorceress,95,139,9515,,,1
2023-09-01T00:54:45.923Z,sighberthree,Sorceress,95,139,9875,,,1
2023-09-01T01:02:11.155Z,sighberthree,Sorceress,95,139,8094,,,
2023-09-01T01:14:18.639Z,sighberthree,Sorceress,95,139,8437,,,1
2023-09-01T01:17:51.633Z,sighberthree,Sorceress,95,139,7172,,,
2023-09-01T01:25:37.233Z,sighberthree,Sorceress,95,139,7531,,,
2023-09-03T22:48:27.496Z,sighberthree,Sorceress,95,167,9250,,,
2023-09-03T22:55:23.550Z,sighberthree,Sorceress,95,167,6531,,,1
2023-09-03T22:59:47.019Z,sighberthree,Sorceress,95,167,9594,,,1
2023-09-04T00:55:09.056Z,sighberthree,Sorceress,95,167,11047,,,1
2023-09-04T00:59:51.014Z,sighberthree,Sorceress,95,167,8234,,,
2023-09-04T01:03:27.318Z,sighberthree,Sorceress,95,167,10875,,,
2023-09-04T01:09:13.946Z,sighberthree,Sorceress,95,167,9406,,1,
2023-09-04T01:12:50.319Z,sighberthree,Sorceress,95,167,7218,,,
2023-09-04T01:16:26.921Z,sighberthree,Sorceress,95,167,7875,,,1
2023-09-04T01:20:03.331Z,sighberthree,Sorceress,95,167,8812,,,
2023-09-04T01:26:42.080Z,sighberthree,Sorceress,95,167,8812,,,
2023-09-04T01:33:06.752Z,sighberthree,Sorceress,95,167,7813,,1,
2023-09-04T01:36:53.150Z,sighberthree,Sorceress,95,167,9157,,,
2023-09-04T01:51:03.820Z,sighberthree,Sorceress,95,167,7469,,,1
2023-09-04T01:55:10.351Z,sighberthree,Sorceress,95,167,7469,,,
2023-09-04T14:23:14.322Z,sighberthree,Sorceress,95,167,8156,,,1
2023-09-04T14:26:57.332Z,sighberthree,Sorceress,95,167,8704,,,1
2023-09-04T14:30:35.388Z,sighberthree,Sorceress,95,167,10546,,,
2023-09-04T14:36:54.340Z,sighberthree,Sorceress,95,167,8609,,,
2023-09-04T14:47:47.687Z,sighberthree,Sorceress,95,167,7109,,,1
2023-09-04T14:52:26.833Z,sighberthree,Sorceress,95,167,9829,,,
2023-09-04T15:01:48.686Z,sighberthree,Sorceress,95,167,10125,,,1
2023-09-04T15:09:01.408Z,sighberthree,Sorceress,95,167,7781,,,1
2023-09-04T15:12:39.309Z,sighberthree,Sorceress,95,167,8781,,,1
2023-09-04T15:19:47.385Z,sighberthree,Sorceress,95,167,9828,,,
2023-09-04T15:25:30.555Z,sighberthree,Sorceress,95,167,8813,,,
2023-09-04T15:30:48.460Z,sighberthree,Sorceress,95,167,9843,,,1
2023-09-04T15:34:24.776Z,sighberthree,Sorceress,95,167,7812,,,
2023-09-04T15:40:38.448Z,sighberthree,Sorceress,95,167,8562,,,
2023-09-04T15:45:43.049Z,sighberthree,Sorceress,95,167,7703,,,
2023-09-04T21:26:11.028Z,sighberthree,Sorceress,95,167,9344,,,
2023-09-04T21:32:02.395Z,sighberthree,Sorceress,95,167,9282,,,1
2023-09-04T21:41:10.632Z,sighberthree,Sorceress,95,167,8937,,,
2023-09-04T21:52:41.261Z,sighberthree,Sorceress,95,167,9125,,,1
2023-09-04T21:58:54.537Z,sighberthree,Sorceress,95,167,10046,,,
2023-09-04T22:03:28.731Z,sighberthree,Sorceress,95,167,9750,,,
2023-09-04T22:08:05.083Z,sighberthree,Sorceress,95,167,7860,,,
2023-09-04T22:18:17.336Z,sighberthree,Sorceress,95,167,8187,,,1
2023-09-04T22:27:47.184Z,sighberthree,Sorceress,95,167,8766,,,
2023-09-04T22:37:43.795Z,sighberthree,Sorceress,95,167,8219,,1,
2023-09-04T22:43:18.100Z,sighberthree,Sorceress,95,167,9656,,1,
2023-09-04T22:54:55.357Z,sighberthree,Sorceress,95,167,8484,,,
2023-09-04T23:03:02.966Z,sighberthree,Sorceress,95,167,11000,,,
2023-09-04T23:08:34.741Z,sighberthree,Sorceress,95,167,9219,,,1
2023-09-04T23:13:43.614Z,sighberthree,Sorceress,95,167,10469,,,
2023-09-04T23:21:15.493Z,sighberthree,Sorceress,95,167,9188,,,
2023-09-04T23:27:16.170Z,sighberthree,Sorceress,95,167,9734,,,1
2023-09-04T23:30:10.156Z,sighberthree,Sorceress,95,167,8328,,,1
2023-09-04T23:36:54.032Z,sighberthree,Sorceress,95,167,11157,,,
2023-09-04T23:43:36.757Z,sighberthree,Sorceress,95,167,9907,,,
2023-09-04T23:50:43.618Z,sighberthree,Sorceress,95,167,12609,,1,
2023-09-04T23:55:33.385Z,sighberthree,Sorceress,95,167,10859,,,1
2023-09-05T00:02:47.985Z,sighberthree,Sorceress,95,167,9140,,,
2023-09-05T00:05:17.814Z,sighberthree,Sorceress,95,167,9766,,,
2023-09-05T00:09:44.947Z,sighberthree,Sorceress,95,167,12140,,,1
2023-09-05T00:13:21.354Z,sighberthree,Sorceress,95,167,9516,,1,
2023-09-05T00:20:58.905Z,sighberthree,Sorceress,95,167,10578,,,
2023-09-05T00:30:47.900Z,sighberthree,Sorceress,95,167,8375,,,
2023-09-05T00:47:32.843Z,sighberthree,Sorceress,95,167,8562,,,
2023-09-05T00:53:04.237Z,sighberthree,Sorceress,95,167,9171,,,
2023-09-05T10:39:45.236Z,sighberthree,Sorceress,95,167,10109,,,
2023-09-05T10:42:50.229Z,sighberthree,Sorceress,95,167,8984,,,
2023-09-05T10:55:19.148Z,sighberthree,Sorceress,95,167,10344,,1,
2023-09-05T11:02:17.823Z,sighberthree,Sorceress,95,167,9188,,,
2023-09-05T11:12:16.689Z,sighberthree,Sorceress,95,167,8875,,,
2023-09-05T11:18:26.477Z,sighberthree,Sorceress,95,167,10703,,1,
2023-09-05T11:31:13.053Z,sighberthree,Sorceress,95,167,10781,,,
2023-09-05T11:36:59.082Z,sighberthree,Sorceress,95,167,9750,,,
2023-09-05T11:49:23.139Z,sighberthree,Sorceress,95,167,8204,,,
2023-09-05T12:00:12.983Z,sighberthree,Sorceress,95,167,10281,,,1
2023-09-05T12:04:49.126Z,sighberthree,Sorceress,95,167,8047,,,
2023-09-05T12:13:14.745Z,sighberthree,Sorceress,95,167,9890,,,1
2023-09-05T12:17:28.991Z,sighberthree,Sorceress,95,167,10860,,,
2023-09-05T12:25:44.153Z,sighberthree,Sorceress,95,167,10500,,,
2023-09-05T12:30:14.730Z,sighberthree,Sorceress,95,167,8781,,,
2023-09-05T12:38:11.471Z,sighberthree,Sorceress,95,167,7422,,,1
2023-09-05T12:44:22.529Z,sighberthree,Sorceress,95,167,9703,,,
2023-09-05T12:51:17.952Z,sighberthree,Sorceress,95,167,9859,,1,
2023-09-05T12:55:52.467Z,sighberthree,Sorceress,95,167,8687,,,
2023-09-05T13:04:15.696Z,sighberthree,Sorceress,95,167,9485,,,1
2023-09-05T13:09:36.298Z,sighberthree,Sorceress,95,167,8969,,,
2023-09-05T13:16:48.365Z,sighberthree,Sorceress,95,167,9875,,,
2023-09-05T13:26:55.155Z,sighberthree,Sorceress,95,167,9937,,1,
2023-09-05T13:32:29.938Z,sighberthree,Sorceress,95,167,8859,,,
2023-09-05T13:43:23.112Z,sighberthree,Sorceress,95,167,7203,,,
2023-09-05T13:50:53.876Z,sighberthree,Sorceress,95,167,9187,,,
2023-09-05T13:53:29.613Z,sighberthree,Sorceress,95,167,9157,,,1
2023-09-05T13:58:26.281Z,sighberthree,Sorceress,95,167,10110,,,1
2023-09-05T14:02:58.047Z,sighberthree,Sorceress,95,167,11000,,,
2023-09-05T14:10:07.418Z,sighberthree,Sorceress,95,167,8046,,,
2023-09-05T14:18:03.163Z,sighberthree,Sorceress,95,167,7453,,,
2023-09-05T14:29:29.705Z,sighberthree,Sorceress,95,167,9250,,,
2023-09-05T14:35:56.461Z,sighberthree,Sorceress,95,167,8110,,1,
2023-09-05T14:39:55.324Z,sighberthree,Sorceress,95,167,6235,,,
2023-09-05T14:47:18.007Z,sighberthree,Sorceress,95,167,8563,,1,
2023-09-05T14:53:06.239Z,sighberthree,Sorceress,95,167,11531,,,
2023-09-05T14:57:18.333Z,sighberthree,Sorceress,95,167,9016,,,
2023-09-05T15:10:07.220Z,sighberthree,Sorceress,95,167,8157,,,
2023-09-05T15:14:20.024Z,sighberthree,Sorceress,95,167,9672,,,
2023-09-05T15:18:59.418Z,sighberthree,Sorceress,95,167,11188,,,
2023-09-05T15:31:38.918Z,sighberthree,Sorceress,95,167,8297,,,
2023-09-05T15:43:45.538Z,sighberthree,Sorceress,95,167,7469,,,
2023-09-05T15:48:50.590Z,sighberthree,Sorceress,95,167,9531,,,
2023-09-05T15:54:42.737Z,sighberthree,Sorceress,95,167,9391,,,
2023-09-05T16:02:09.143Z,sighberthree,Sorceress,95,167,8078,,,
2023-09-05T16:08:25.665Z,sighberthree,Sorceress,95,167,10110,,,
2023-09-05T16:12:45.890Z,sighberthree,Sorceress,95,167,8516,,,1
2023-09-05T16:18:23.175Z,sighberthree,Sorceress,95,167,9265,,,1
2023-09-05T16:23:34.164Z,sighberthree,Sorceress,95,167,7562,,,1
2023-09-05T16:28:05.609Z,sighberthree,Sorceress,95,167,8485,,1,
2023-09-05T16:33:00.172Z,sighberthree,Sorceress,95,167,10922,,,1
2023-09-05T16:37:16.764Z,sighberthree,Sorceress,95,167,9781,,,1
2023-09-05T16:41:18.576Z,sighberthree,Sorceress,95,167,8156,,,
2023-09-05T16:47:18.375Z,sighberthree,Sorceress,95,167,7625,,,
2023-09-05T16:51:32.155Z,sighberthree,Sorceress,95,167,8531,,,
2023-09-05T19:41:17.864Z,sighberthree,Sorceress,95,167,9453,,,
2023-09-05T19:48:10.973Z,sighberthree,Sorceress,95,167,10063,,1,
2023-09-05T20:01:06.610Z,sighberthree,Sorceress,95,167,10172,,,
2023-09-05T20:05:37.392Z,sighberthree,Sorceress,95,167,7953,,,
2023-09-05T20:10:10.061Z,sighberthree,Sorceress,95,167,10578,,,
2023-09-05T20:12:35.832Z,sighberthree,Sorceress,95,167,10203,,,
2023-09-05T20:20:19.288Z,sighberthree,Sorceress,95,167,9593,,,
2023-09-05T20:26:58.800Z,sighberthree,Sorceress,95,167,7578,,,
2023-09-05T20:32:44.182Z,sighberthree,Sorceress,95,167,11140,,,1
2023-09-05T20:42:38.198Z,sighberthree,Sorceress,95,167,8469,,1,
2023-09-05T20:49:10.634Z,sighberthree,Sorceress,95,167,6765,,,1
2023-09-05T20:53:03.019Z,sighberthree,Sorceress,95,167,8437,,,
2023-09-05T20:58:09.913Z,sighberthree,Sorceress,95,167,6109,,1,
2023-09-05T21:05:48.384Z,sighberthree,Sorceress,95,167,9922,,,
2023-09-05T21:10:28.105Z,sighberthree,Sorceress,95,167,8531,,1,
2023-09-05T21:16:09.275Z,sighberthree,Sorceress,95,167,9563,,1,
2023-09-05T21:21:20.443Z,sighberthree,Sorceress,95,167,9656,,,1
2023-09-05T21:24:02.859Z,sighberthree,Sorceress,95,167,9813,,,
2023-09-05T21:33:11.121Z,sighberthree,Sorceress,95,167,7203,,,
2023-09-05T21:37:36.225Z,sighberthree,Sorceress,95,167,10437,,,
2023-09-05T21:42:50.841Z,sighberthree,Sorceress,95,167,8750,,,1
2023-09-05T21:47:52.719Z,sighberthree,Sorceress,95,167,8922,,,
2023-09-05T21:52:40.525Z,sighberthree,Sorceress,95,167,7797,,,1
2023-09-05T21:57:54.910Z,sighberthree,Sorceress,95,167,7485,,1,
2023-09-05T22:02:18.021Z,sighberthree,Sorceress,95,167,7921,,,1
2023-09-05T22:08:19.266Z,sighberthree,Sorceress,95,167,9860,,,1
2023-09-05T22:12:22.810Z,sighberthree,Sorceress,95,167,8890,,,
2023-09-05T22:20:22.589Z,sighberthree,Sorceress,95,167,9812,,,
2023-09-05T22:28:01.434Z,sighberthree,Sorceress,95,167,9235,,1,
2023-09-05T22:32:17.958Z,sighberthree,Sorceress,95,167,8438,,,
2023-09-05T22:38:47.517Z,sighberthree,Sorceress,95,167,9172,,,1
2023-09-05T22:42:52.503Z,sighberthree,Sorceress,95,167,8766,,,
2023-09-05T22:51:21.999Z,sighberthree,Sorceress,95,167,7812,,,1
2023-09-05T22:55:21.020Z,sighberthree,Sorceress,95,167,8297,,,
2023-09-05T23:00:29.302Z,sighberthree,Sorceress,95,167,9469,,1,
2023-09-05T23:04:05.649Z,sighberthree,Sorceress,95,167,10469,,,
2023-09-05T23:12:06.095Z,sighberthree,Sorceress,95,167,9907,,1,
2023-09-05T23:14:43.529Z,sighberthree,Sorceress,95,167,10141,,,
2023-09-05T23:27:45.630Z,sighberthree,Sorceress,95,167,11860,,,1
2023-09-05T23:34:00.908Z,sighberthree,Sorceress,95,167,9032,,,1
2023-09-05T23:42:23.812Z,sighberthree,Sorceress,95,167,11250,,,1
2023-09-05T23:47:54.744Z,sighberthree,Sorceress,95,167,10360,,,
2023-09-05T23:56:29.860Z,sighberthree,Sorceress,95,167,7438,,,1
2023-09-06T00:00:57.171Z,sighberthree,Sorceress,95,167,7406,,,
2023-09-06T00:07:40.225Z,sighberthree,Sorceress,95,167,8813,,,
2023-09-06T00:16:12.610Z,sighberthree,Sorceress,95,167,11468,,1,
2023-09-06T00:21:42.076Z,sighberthree,Sorceress,95,167,10219,,,
2023-09-06T00:28:45.145Z,sighberthree,Sorceress,95,167,8094,,,1
2023-09-06T00:34:12.650Z,sighberthree,Sorceress,95,167,10032,,,1
2023-09-06T00:39:29.962Z,sighberthree,Sorceress,95,167,10593,,,
2023-09-06T00:45:13.019Z,sighberthree,Sorceress,95,167,7750,,,1
2023-09-06T00:56:28.663Z,sighberthree,Sorceress,95,167,9047,,,
2023-09-06T01:01:37.180Z,sighberthree,Sorceress,95,167,7500,,1,
2023-09-06T01:04:28.248Z,sighberthree,Sorceress,95,167,9156,,,
2023-09-06T01:11:48.477Z,sighberthree,Sorceress,95,167,7516,,,
2023-09-06T01:18:35.191Z,sighberthree,Sorceress,95,167,7907,,,
2023-09-06T01:24:56.130Z,sighberthree,Sorceress,95,167,9437,,,
2023-09-06T01:29:45.428Z,sighberthree,Sorceress,95,167,9859,,,1
2023-09-06T10:20:56.221Z,sighberthree,Sorceress,95,167,11625,,,
2023-09-06T10:25:32.196Z,sighberthree,Sorceress,95,167,12297,,,1
2023-09-06T10:34:03.388Z,sighberthree,Sorceress,95,167,8859,,,
2023-09-06T10:38:54.987Z,sighberthree,Sorceress,95,167,7797,,,
